height,weight,label
151,75,비만
165,70,비만
134,37,정상체중
153,60,비만
121,75,비만
161,60,정상체중
152,63,비만
200,77,정상체중
176,56,저체중
183,76,정상체중
177,57,저체중
163,43,저체중
138,42,정상체중
120,53,비만
169,74,비만
127,79,비만
122,74,비만
139,68,비만
179,69,정상체중
152,49,정상체중
169,61,정상체중
169,70,정상체중
153,58,정상체중
142,63,비만
173,77,비만
170,79,비만
169,72,비만
192,54,저체중
152,75,비만
146,42,정상체중
152,74,비만
152,57,정상체중
186,56,저체중
150,63,비만
125,40,비만
124,49,비만
132,62,비만
184,66,정상체중
158,72,비만
191,36,저체중
149,76,비만
199,45,저체중
150,65,비만
127,41,비만
199,45,저체중
172,47,저체중
156,46,정상체중
186,51,저체중
127,77,비만
129,40,정상체중
187,77,정상체중
183,37,저체중
197,64,저체중
121,63,비만
128,47,비만
198,69,저체중
133,66,비만
189,49,저체중
162,80,비만
130,64,비만
131,49,비만
182,64,정상체중
165,62,정상체중
149,53,정상체중
189,75,정상체중
155,38,저체중
135,35,정상체중
132,64,비만
139,67,비만
162,62,정상체중
178,68,정상체중
128,49,비만
187,37,저체중
168,43,저체중
149,51,정상체중
139,67,비만
160,52,정상체중
175,64,정상체중
142,42,정상체중
155,50,정상체중
130,49,비만
154,67,비만
147,44,정상체중
138,41,정상체중
136,42,정상체중
190,79,정상체중
146,47,정상체중
163,59,정상체중
197,50,저체중
165,43,저체중
149,49,정상체중
193,70,정상체중
172,53,저체중
129,72,비만
149,47,정상체중
147,77,비만
177,60,정상체중
185,76,정상체중
188,67,정상체중
172,45,저체중
188,78,정상체중
188,60,저체중
165,52,정상체중
142,75,비만
171,50,저체중
167,37,저체중
148,77,비만
137,65,비만
142,43,정상체중
155,39,저체중
130,50,비만
180,62,정상체중
143,67,비만
172,54,저체중
196,60,저체중
158,40,저체중
177,62,정상체중
200,50,저체중
136,80,비만
183,45,저체중
198,40,저체중
187,48,저체중
132,59,비만
128,74,비만
198,54,저체중
179,64,정상체중
148,56,비만
135,56,비만
172,46,저체중
166,80,비만
197,35,저체중
142,62,비만
186,43,저체중
182,45,저체중
147,48,정상체중
128,68,비만
185,49,저체중
163,79,비만
176,35,저체중
142,43,정상체중
136,45,정상체중
169,38,저체중
180,72,정상체중
136,55,비만
149,38,저체중
154,66,비만
174,49,저체중
174,62,정상체중
169,66,정상체중
171,54,저체중
124,49,비만
134,50,비만
162,54,정상체중
176,74,정상체중
185,39,저체중
154,77,비만
178,58,저체중
140,75,비만
158,63,비만
135,77,비만
167,78,비만
126,67,비만
128,39,정상체중
159,58,정상체중
152,61,비만
125,48,비만
128,56,비만
145,39,정상체중
163,61,정상체중
173,75,비만
193,44,저체중
197,53,저체중
183,41,저체중
183,49,저체중
149,62,비만
146,73,비만
153,60,비만
168,40,저체중
152,57,정상체중
163,72,비만
177,57,저체중
148,35,저체중
132,44,비만
120,35,정상체중
192,77,정상체중
144,58,비만
190,67,정상체중
184,53,저체중
127,37,정상체중
159,60,정상체중
168,45,저체중
199,74,정상체중
191,73,정상체중
181,62,정상체중
133,42,정상체중
191,38,저체중
181,66,정상체중
168,56,정상체중
120,52,비만
130,42,정상체중
180,37,저체중
172,74,비만
178,42,저체중
177,52,저체중
152,72,비만
164,78,비만
172,57,정상체중
161,79,비만
149,67,비만
186,72,정상체중
175,77,비만
162,76,비만
200,43,저체중
126,50,비만
165,62,정상체중
144,68,비만
152,35,저체중
194,42,저체중
198,49,저체중
169,78,비만
122,78,비만
137,72,비만
149,74,비만
178,62,정상체중
166,54,정상체중
170,46,저체중
163,40,저체중
161,50,정상체중
150,63,비만
145,40,정상체중
190,64,저체중
186,68,정상체중
160,53,정상체중
187,40,저체중
134,74,비만
190,62,저체중
170,44,저체중
158,74,비만
147,72,비만
143,47,정상체중
149,54,정상체중
168,51,저체중
154,57,정상체중
160,40,저체중
197,70,저체중
170,59,정상체중
150,71,비만
191,75,정상체중
199,69,저체중
150,80,비만
161,74,비만
170,53,저체중
130,59,비만
149,40,저체중
120,45,비만
183,44,저체중
179,51,저체중
141,48,정상체중
174,68,정상체중
199,46,저체중
171,55,정상체중
180,67,정상체중
122,35,정상체중
132,42,정상체중
158,61,정상체중
153,51,정상체중
175,57,정상체중
148,59,비만
172,50,저체중
187,73,정상체중
126,72,비만
120,77,비만
157,43,저체중
176,64,정상체중
185,61,저체중
143,44,정상체중
200,47,저체중
184,46,저체중
120,41,비만
166,75,비만
190,58,저체중
177,65,정상체중
142,67,비만
168,57,정상체중
174,38,저체중
136,58,비만
124,49,비만
132,66,비만
134,42,정상체중
191,51,저체중
198,59,저체중
182,39,저체중
169,38,저체중
138,52,비만
181,50,저체중
135,49,비만
190,64,저체중
148,56,비만
140,75,비만
120,73,비만
166,77,비만
169,39,저체중
154,41,저체중
177,74,정상체중
130,69,비만
194,35,저체중
148,46,정상체중
176,74,정상체중
145,74,비만
136,36,정상체중
175,41,저체중
130,74,비만
187,75,정상체중
138,79,비만
161,66,비만
199,38,저체중
151,69,비만
181,52,저체중
135,37,정상체중
197,44,저체중
178,72,정상체중
198,44,저체중
180,69,정상체중
146,67,비만
191,39,저체중
129,51,비만
149,57,비만
169,73,비만
132,53,비만
198,50,저체중
159,42,저체중
166,77,비만
195,72,정상체중
132,57,비만
190,40,저체중
175,38,저체중
126,77,비만
121,56,비만
144,52,비만
140,78,비만
199,42,저체중
181,55,저체중
176,75,정상체중
125,38,정상체중
178,70,정상체중
188,48,저체중
194,49,저체중
177,78,정상체중
158,48,정상체중
181,58,저체중
161,63,정상체중
125,50,비만
157,74,비만
146,35,저체중
198,43,저체중
148,74,비만
152,58,비만
152,77,비만
175,74,정상체중
147,73,비만
162,78,비만
174,71,정상체중
133,79,비만
196,67,저체중
127,76,비만
197,60,저체중
173,76,비만
153,76,비만
189,36,저체중
123,72,비만
186,66,정상체중
146,77,비만
133,50,비만
191,79,정상체중
183,41,저체중
197,50,저체중
177,58,정상체중
171,66,정상체중
130,77,비만
122,55,비만
193,75,정상체중
173,64,정상체중
155,37,저체중
155,42,저체중
133,64,비만
190,65,저체중
168,61,정상체중
130,55,비만
154,43,저체중
193,64,저체중
150,67,비만
134,37,정상체중
197,56,저체중
168,64,정상체중
139,38,정상체중
192,35,저체중
194,39,저체중
153,78,비만
124,58,비만
156,41,저체중
174,77,비만
181,55,저체중
136,51,비만
154,78,비만
165,64,정상체중
154,53,정상체중
122,45,비만
142,58,비만
151,70,비만
180,71,정상체중
191,79,정상체중
193,63,저체중
162,37,저체중
159,47,정상체중
161,63,정상체중
155,66,비만
122,65,비만
178,57,저체중
151,62,비만
170,41,저체중
152,79,비만
152,35,저체중
136,67,비만
131,62,비만
186,42,저체중
182,68,정상체중
129,54,비만
127,51,비만
151,56,정상체중
176,60,정상체중
189,42,저체중
161,60,정상체중
152,44,정상체중
178,50,저체중
171,70,정상체중
124,36,정상체중
123,53,비만
159,71,비만
131,41,정상체중
135,59,비만
196,38,저체중
132,54,비만
134,70,비만
144,54,비만
120,53,비만
158,74,비만
164,63,정상체중
163,42,저체중
128,80,비만
129,43,비만
196,42,저체중
154,60,비만
146,65,비만
139,64,비만
195,50,저체중
136,40,정상체중
150,70,비만
186,72,정상체중
182,66,정상체중
196,46,저체중
170,49,저체중
151,79,비만
195,58,저체중
193,79,정상체중
190,73,정상체중
155,50,정상체중
188,68,정상체중
129,61,비만
173,59,정상체중
121,65,비만
172,55,정상체중
194,80,정상체중
143,68,비만
155,77,비만
140,45,정상체중
153,47,정상체중
177,57,저체중
122,63,비만
126,37,정상체중
182,35,저체중
124,79,비만
124,65,비만
190,39,저체중
146,52,정상체중
142,56,비만
180,43,저체중
189,59,저체중
191,78,정상체중
167,55,정상체중
129,72,비만
136,54,비만
139,53,비만
176,66,정상체중
153,73,비만
144,70,비만
189,45,저체중
192,71,정상체중
153,42,저체중
176,40,저체중
186,67,정상체중
166,36,저체중
179,63,정상체중
127,59,비만
126,55,비만
138,77,비만
180,80,정상체중
158,46,저체중
177,53,저체중
200,78,정상체중
177,73,정상체중
178,44,저체중
174,55,저체중
129,38,정상체중
155,39,저체중
127,38,정상체중
151,60,비만
163,51,정상체중
175,49,저체중
123,38,비만
132,54,비만
184,52,저체중
189,37,저체중
183,36,저체중
172,71,정상체중
182,73,정상체중
157,57,정상체중
162,74,비만
120,38,비만
176,78,비만
181,67,정상체중
160,36,저체중
141,68,비만
187,68,정상체중
189,53,저체중
172,62,정상체중
147,64,비만
177,52,저체중
152,36,저체중
152,79,비만
122,42,비만
184,54,저체중
138,35,저체중
142,65,비만
131,73,비만
156,57,정상체중
142,53,비만
159,35,저체중
135,73,비만
148,58,비만
184,70,정상체중
125,56,비만
181,76,정상체중
153,46,정상체중
173,76,비만
182,71,정상체중
179,54,저체중
147,58,비만
164,35,저체중
158,64,비만
164,51,정상체중
193,55,저체중
131,37,정상체중
159,65,비만
125,54,비만
140,55,비만
151,68,비만
137,43,정상체중
129,66,비만
142,51,비만
192,53,저체중
142,39,정상체중
147,65,비만
155,38,저체중
149,65,비만
173,43,저체중
152,39,저체중
120,63,비만
156,76,비만
127,64,비만
160,80,비만
158,74,비만
154,73,비만
143,49,정상체중
147,69,비만
171,68,정상체중
126,42,비만
144,70,비만
190,65,저체중
144,41,정상체중
138,53,비만
139,55,비만
171,74,비만
163,45,저체중
131,57,비만
177,75,정상체중
133,49,비만
159,57,정상체중
122,51,비만
136,67,비만
140,76,비만
142,72,비만
127,45,비만
143,35,저체중
188,76,정상체중
152,55,정상체중
153,38,저체중
130,66,비만
183,45,저체중
170,43,저체중
177,54,저체중
198,62,저체중
161,78,비만
172,60,정상체중
196,38,저체중
135,63,비만
134,59,비만
156,54,정상체중
195,79,정상체중
169,72,비만
144,45,정상체중
153,71,비만
155,77,비만
164,48,저체중
137,39,정상체중
171,72,정상체중
162,68,비만
178,44,저체중
141,49,정상체중
158,47,정상체중
150,59,비만
177,46,저체중
128,46,비만
197,56,저체중
127,42,비만
147,37,저체중
122,67,비만
129,57,비만
165,70,비만
158,73,비만
174,69,정상체중
144,38,저체중
155,51,정상체중
197,42,저체중
174,45,저체중
194,35,저체중
122,57,비만
137,59,비만
143,66,비만
186,73,정상체중
175,35,저체중
134,55,비만
181,59,저체중
130,56,비만
159,57,정상체중
140,69,비만
142,44,정상체중
195,62,저체중
137,38,정상체중
170,62,정상체중
163,74,비만
184,74,정상체중
196,42,저체중
175,56,저체중
176,40,저체중
126,40,비만
127,55,비만
193,74,정상체중
162,38,저체중
169,42,저체중
176,49,저체중
156,72,비만
176,57,저체중
140,70,비만
149,37,저체중
126,52,비만
189,45,저체중
157,42,저체중
162,80,비만
142,52,비만
120,39,비만
164,55,정상체중
153,35,저체중
197,74,정상체중
185,53,저체중
166,61,정상체중
143,71,비만
178,80,비만
164,36,저체중
185,39,저체중
141,62,비만
182,38,저체중
163,69,비만
173,46,저체중
186,43,저체중
133,75,비만
159,52,정상체중
139,66,비만
180,35,저체중
175,63,정상체중
135,42,정상체중
170,35,저체중
182,39,저체중
152,75,비만
199,78,정상체중
124,75,비만
135,44,정상체중
159,63,정상체중
134,53,비만
189,70,정상체중
144,71,비만
187,65,정상체중
146,76,비만
152,68,비만
133,53,비만
172,64,정상체중
145,64,비만
154,45,정상체중
199,40,저체중
123,45,비만
133,67,비만
194,43,저체중
137,41,정상체중
138,80,비만
165,66,정상체중
139,79,비만
134,50,비만
122,39,비만
191,35,저체중
193,70,정상체중
141,39,정상체중
124,68,비만
162,37,저체중
129,55,비만
155,50,정상체중
156,55,정상체중
173,80,비만
134,73,비만
178,40,저체중
196,48,저체중
150,74,비만
170,50,저체중
132,68,비만
146,44,정상체중
139,59,비만
152,48,정상체중
150,53,정상체중
145,36,저체중
157,80,비만
139,73,비만
154,64,비만
150,37,저체중
193,43,저체중
142,59,비만
194,62,저체중
179,77,정상체중
149,77,비만
122,62,비만
182,76,정상체중
192,42,저체중
172,69,정상체중
135,61,비만
163,54,정상체중
125,54,비만
126,67,비만
193,66,저체중
134,49,비만
137,73,비만
155,39,저체중
187,43,저체중
